description,price,rating,review_count,url
"HP Pavilion 10th Gen Intel Core i5 14"" (35.56cms) FHD Laptop(8GB/256GB SSD + 1TB HDD/Win10/MS Office/Natural Silver/1.59 Kg), 14-ce3065tu",,,,https://www.amazon.in/HP-Pavilion-14-Inch-Natural-14-ce3065tu/dp/B08GLC2NDM/ref=sr_1_55?dchild=1&keywords=HP+Laptops&qid=1620033789&sr=8-55
HP 250 G8 Laptop 3Y666PA (11th Gen Intel Core i3-1115G4/ 4GB Ram/ 1TB HDD/15.6 inch HD/Windows 10/Intel UHD Graphics/ Dark Ash Silver/1.74Kg),,,,https://www.amazon.in/HP-3Y666PA-i3-1115G4-Windows-Graphics/dp/B0913DBMV8/ref=sr_1_56?dchild=1&keywords=HP+Laptops&qid=1620033789&sr=8-56
"(Renewed) HP Probook 6570b-i5-4 GB-320 GB 15.6-inch Laptop (3rd Gen Core i5/4GB/320GB/Windows 7/Integrated Graphics), Copper",,,,https://www.amazon.in/HP-6570b-i5-4-GB-320-GB-Integrated/dp/B07PM6MDJ8/ref=sr_1_57?dchild=1&keywords=HP+Laptops&qid=1620033789&sr=8-57
"OMEN by HP Gaming Laptop, Ryzen 5-4600H, 8 GB DDR6 RAM, 4GB NVIDIA 1650ti Graphics, 512 GB SSD, 15.6""(39.62cms) FHD Screen, Windows 10 with Advanced Thermal Management, 15-en0001AX",,,,https://www.amazon.in/HP-15-6-inch-5-4600H-Windows-15-en0001AX/dp/B08CGKP829/ref=sr_1_58?dchild=1&keywords=HP+Laptops&qid=1620033789&sr=8-58
HP 255 G8 Laptop 3K1G7PA (AMD Ryzen 5-3500U/ 8GB Ram/ 1TB HDD/15.6 inch HD/DOS/AMD Radeon Vega 8 Graphics/ Dark Ash Silver/1.74Kg),,,,https://www.amazon.in/HP-Laptop-3K1G7PA-5-3500U-Graphics/dp/B091TWZF2Y/ref=sr_1_60?dchild=1&keywords=HP+Laptops&qid=1620033789&sr=8-60
"HP Pavilion Gaming 9th Gen Intel Core i5 Processor 15.6-inch (39.62 cms) Laptop (Core i5-9300H/8GB/512GB SSD/Windows 10 Home/4GB NVIDIA GeForce GTX 1650 Graphics/Shadow Black), 15-dk0268tx",,,,https://www.amazon.in/HP-Pavilion-DK0268TX-15-6-inch-i5-9300H/dp/B08CHYPLGM/ref=sr_1_61?dchild=1&keywords=HP+Laptops&qid=1620033789&sr=8-61
"HP Pavilion Gaming 15.6-inch (39.62 cms) FHD Gaming Laptop (Ryzen 5-4600H/8GB/512GB SSD/Windows 10/144Hz/NVIDIA GTX 1650ti 4GB/Shadow Black), 15-ec1051AX",,,,https://www.amazon.in/HP-Pavilion-15-6-inch-5-4600H-15-ec1051AX/dp/B08CYTHY92/ref=sr_1_62?dchild=1&keywords=HP+Laptops&qid=1620033789&sr=8-62
"HP Pavilion x360 core i5 10th Gen 14 inch (35.56 cms) FHD Touchscreen Laptop with Alexa Built-in (8GB/512GB SSD/Windows 10/MS Office 2019/Finger Print Reader/4G LTE/Natural Silver/1.61kg), 14-dw0069tu",,,,https://www.amazon.in/HP-Pavilion-Touchscreen-Windows-14-dw0069tu/dp/B08C5VYGPF/ref=sr_1_64?dchild=1&keywords=HP+Laptops&qid=1620033789&sr=8-64
"HP Pavilion Gaming DK0268TX 15.6-inch Laptop (Core i5-9300H/8GB/512GB SSD/Windows 10 Home/4GB NVIDIA GeForce GTX 1650 Graphics), Shadow Black and Bag Combo",,,,https://www.amazon.in/HP-Pavilion-DK0268TX-15-6-inch-i5-9300H/dp/B08LBDMZNS/ref=sr_1_65?dchild=1&keywords=HP+Laptops&qid=1620033795&sr=8-65
"HP 15 11th Gen Intel Core i5 Processor 15.6-inch(39.6 cm) FHD Laptop with Alexa Built-in(8GB/512GB SSD/Windows 10/2GB MX350 Graphics/Natural Silver/1.75Kg), 15s-dr3500TX",,,,https://www.amazon.in/HP-Processor-15-6-inch-Graphics-15s-dr3500TX/dp/B0928T6QM3/ref=sr_1_66?dchild=1&keywords=HP+Laptops&qid=1620033795&sr=8-66
"HP Pavilion x360 Core i3 Touchscreen 14-inch (35.56 cms) FHD Laptop (i3-10110U/8GB/256GB SSD/Win 10/MS Office/Mineral Silver/1.6kg), 14-dh1181tu",,,,https://www.amazon.in/HP-Pavilion-Touchscreen-i3-10110U-14-dh1181tu/dp/B08HK11NCJ/ref=sr_1_67?dchild=1&keywords=HP+Laptops&qid=1620033795&sr=8-67
"HP 245 G7 14-inch Business Laptop (Ryzen 5 3500U/4GB/256GB SSD/DOS/Jet Black/1.85kg), 2D5Y7PA",,,,https://www.amazon.in/HP-14-inch-Business-Laptop-2D5Y7PA/dp/B08L8WTZ4K/ref=sr_1_68?dchild=1&keywords=HP+Laptops&qid=1620033795&sr=8-68
"HP Envy 13.3"" (33.78 cms) Touchscreen FHD Laptop (10th Gen i5-1035G1/8GB/512GB SSD/Windows 10/MS Office/Natural Silver/1.3 Kg), 13-ba0003TU",,,,https://www.amazon.in/HP-13-3-inch-Touchscreen-i5-1035G1-13-ba0003TU/dp/B08D5CM9B8/ref=sr_1_72?dchild=1&keywords=HP+Laptops&qid=1620033795&sr=8-72
(Renewed) HP ProBook 650 G2 Laptop (CORE I5 6TH GEN/8GB/500GB/WEBCAM/15.6''/Win 10 Pro),,,,https://www.amazon.in/Renewed-HP-ProBook-650-Laptop/dp/B0919MB9FB/ref=sr_1_73?dchild=1&keywords=HP+Laptops&qid=1620033795&sr=8-73
(Renewed) HP Elitebook Folio 1040 G2 Laptop (Core I5 5th Gen/4GB/256GB SSD/Webcam/14'' No Touch/DOS),,,,https://www.amazon.in/Renewed-Elitebook-1040-G2-Laptop-Webcam/dp/B08S44ZMRT/ref=sr_1_74?dchild=1&keywords=HP+Laptops&qid=1620033795&sr=8-74
"HP Chromebook x360 10th Gen Intel Core i3 14"" (35.56cms) Laptop (i3-10110U/4GB/64GB SSD/Chrome OS/Integrated Graphics, Mineral Silver), 14c-ca0004TU",,,,https://www.amazon.in/HP-Chromebook-14c-ca0004TU-i3-10110U-Integrated/dp/B08C5XXX44/ref=sr_1_75?dchild=1&keywords=HP+Laptops&qid=1620033795&sr=8-75
(Renewed) HP EliteBook X360 1030 G2 Laptop (CORE I7 7TH GEN/8GB/512GB SSD/WEBCAM/13.3'' TOUCH/Win 10 Pro)(2-IN-1 CONVERTIBLE),,,,https://www.amazon.in/HP-EliteBook-X360-1030-CONVERTIBLE/dp/B0919GHZMN/ref=sr_1_76?dchild=1&keywords=HP+Laptops&qid=1620033795&sr=8-76
"HP 15 Intel Core i5 15.6"" (39.62cms) FHD Laptop (i5-8265U/8GB/1TB/Win 10/MS Office/Fingerprint Reader/Natural Silver/1.74kg), 15s-du0051TU",,,,https://www.amazon.in/HP-15-6-inch-i5-8265U-Fingerprint-15s-du0051TU/dp/B07QNM6MFH/ref=sr_1_77?dchild=1&keywords=HP+Laptops&qid=1620033795&sr=8-77
"HP Elitebook X360 1030 G4 13.3-inch Laptop (8th Gen Core i5-8265U/8GB/512GB SSD/Windows 10 Pro/Intel UHD 620 Graphics), Silver",,,,https://www.amazon.in/HP-Elitebook-1030-G4-13-3-inch/dp/B08826RCYZ/ref=sr_1_78?dchild=1&keywords=HP+Laptops&qid=1620033795&sr=8-78
"(Renewed) HP Probook 6570b-i5-4 GB-120 GB 15.6-inch Laptop (3rd Gen Core i5/4GB/120GB SSD/Windows 7/Integrated Graphics), Copper",,,,https://www.amazon.in/HP-6570b-i5-4-GB-120-GB-Integrated/dp/B07PQFJHYY/ref=sr_1_79?dchild=1&keywords=HP+Laptops&qid=1620033795&sr=8-79
"HP 250 G7 10th Gen Intel Core i5 Processor 15.6-inch Laptop (8GB/1TB HDD/DOS/2GB NVIDIA GeForce MX110 Graphics/Black), (1S5G0PA)",,,,https://www.amazon.in/HP-250-G7-Processor-1S5G0PA/dp/B08KSD4WKK/ref=sr_1_80?dchild=1&keywords=HP+Laptops&qid=1620033795&sr=8-80
"(Renewed) HP ProBook 430 G2 Laptop (CORE I5 4TH GEN/4GB/320GB/WEBCAM/13.3""/Windows 10 Home)",,,,https://www.amazon.in/Renewed-HP-ProBook-430-G2/dp/B08XWMZL5W/ref=sr_1_81?dchild=1&keywords=HP+Laptops&qid=1620033799&sr=8-81
"HP Pavilion Gaming Laptop, Ryzen 5-4600H 15.6""(39.62cms) 144 Hz FHD Screen, 8 GB RAM, 4 GB NVIDIA 1650ti Graphics, 1TB HDD + 256GB SSD GB SSD, Windows 10 with Advanced Thermal Management, 15-ec1050AX",,,,https://www.amazon.in/HP-Pavilion-15-6-inch-5-4600H-15-ec1050AX/dp/B08CZ2KNS6/ref=sr_1_82?dchild=1&keywords=HP+Laptops&qid=1620033799&sr=8-82
"HP Envy x360 Convertible Touchscreen 13.3-inch (33.78 cms) FHD Laptop (3rd Gen Ryzen 5 4500U/8GB/512GB SSD/Win 10 Home/Night Fall Black/1.32kg), 13-ay0045AU",,,,https://www.amazon.in/HP-Convertible-Touchscreen-13-3-inch-13-ay0045AU/dp/B08D5F4B6M/ref=sr_1_83?dchild=1&keywords=HP+Laptops&qid=1620033799&sr=8-83
"HP 14s core i5 10th Gen 14"" (35.56cms) FHD Laptop (8 GB/256 GB SSD/1TB HDD/Windows 10/MS Office 2019/Natural Silver /1.43kg) 14s-cr2000tu",,,,https://www.amazon.in/HP-Laptop-Windows-Natural-14s-cr2000tu/dp/B08428CSZF/ref=sr_1_84?dchild=1&keywords=HP+Laptops&qid=1620033799&sr=8-84
"(Renewed) HP ProBook 440 G2 Laptop (Core i5 5th Gen/4GB/500GB/WEBCAM/14""/DOS)",,,,https://www.amazon.in/Renewed-HP-ProBook-440-Laptop/dp/B08B3YD7GF/ref=sr_1_85?dchild=1&keywords=HP+Laptops&qid=1620033799&sr=8-85
"HP Laptop 250 G7 (1S5F9PA) Core i5 10th Gen 8Gb Ram/ 1Tb HDD/ 15.6"" (39.62cms)/ DVDRW/Windows 10 Home/ 1 Year Warranty",,,,https://www.amazon.in/HP-Laptop-Core-DVDRW-Win10/dp/B08DMG6S5R/ref=sr_1_86?dchild=1&keywords=HP+Laptops&qid=1620033799&sr=8-86
"HP 14 11th Gen Intel Core i5 Processor 14-inch(35.6 cm) FHD Laptop (8GB/512GB/Windows 10/MS Office/Natural Silver/1.46Kg), 14s-dr2016tu",,,,https://www.amazon.in/HP-Processor-14-inch-Windows-14s-dr2016tu/dp/B092MS22P1/ref=sr_1_87?dchild=1&keywords=HP+Laptops&qid=1620033799&sr=8-87
(Renewed) HP EliteBook 820 G4 Laptop (CORE I5 7TH GEN/8GB/512GB SSD/WEBCAM/12.5'' TOUCH/WIN 10 PRO),,,,https://www.amazon.in/Renewed-HP-EliteBook-820-Laptop/dp/B091GQFCLK/ref=sr_1_88?dchild=1&keywords=HP+Laptops&qid=1620033799&sr=8-88
"HP Envy 11th Gen Core i7 Processor 13.3-inch (33.78 cms) FHD Touchscreen Laptop (16GB/1TB SSD/Win 10/NVIDIA MX450 2GB/Natural Silver/1.3 kg), 13-ba1018TX",,,,https://www.amazon.in/HP-Processor-13-3-inch-Touchscreen-13-ba1018TX/dp/B091FJ13Q5/ref=sr_1_89?dchild=1&keywords=HP+Laptops&qid=1620033799&sr=8-89
(Renewed) HP ProBook 440 G4 Laptop (CORE I3 7TH GEN/4GB/500GB/WEBCAM/14''/Windows 10 Pro),,,,https://www.amazon.in/Renewed-HP-ProBook-440-G4/dp/B08ZJGX3PK/ref=sr_1_90?dchild=1&keywords=HP+Laptops&qid=1620033799&sr=8-90
"(CERTIFIED REFURBISHED) HP Omen 15-ce073tx 2017 15.6-Inch Full HD (1080p) Gaming Laptop (7th Gen Intel i5, 1TB HDD, 8GB RAM, NVIDIA GTX 1060 6GB, Win10)",,,,https://www.amazon.in/CERTIFIED-REFURBISHED-HP-15-ce073tx-15-6-Inch/dp/B07J2LDRZ6/ref=sr_1_91?dchild=1&keywords=HP+Laptops&qid=1620033799&sr=8-91
"(Renewed) HP 6570b Probook with Numeric Keypad 15.6 Inch Screen Laptop (3rd Gen Intel Core i5 - 3360m /4 GB/1000 GB HDD/Windows 10 Pro), Copper",,,,https://www.amazon.in/Renewed-HP-6570b-Probook-Numeric/dp/B082Q1K51C/ref=sr_1_93?dchild=1&keywords=HP+Laptops&qid=1620033799&sr=8-93
"HP Pavilion Gaming 9th Gen Intel Core i5 15-inch FHD Gaming Laptop (i5-9300H/8GB/1TB + 256GB SSD/Win 10/GTX 1650 4 GB Graphics/2.28 kg/Shadow Black), 15-dk0269tx",,,,https://www.amazon.in/HP-Pavilion-i5-9300H-Graphics-15-dk0269tx/dp/B08CHYL8GL/ref=sr_1_95?dchild=1&keywords=HP+Laptops&qid=1620033799&sr=8-95
"(Renewed) HP 6570b Probook with Numeric Keypad 15.6 Inch Screen Laptop (3rd Gen Intel Core i5 - 3360m /4 GB/320 GB HDD/Windows 10 Pro), Copper",,,,https://www.amazon.in/Renewed-HP-6570b-Probook-Numeric/dp/B082PZTJWD/ref=sr_1_96?dchild=1&keywords=HP+Laptops&qid=1620033799&sr=8-96
"HP Pavilion Gaming 10th Gen Intel Core i7 Processor 15.6-inch FHD Gaming Laptop (16GB/512GB SSD + 32GB Intel Optane/Windows 10/NVIDIA 1650Ti 4GB/Shadow Black), 15-dk1509TX",,,,https://www.amazon.in/HP-Pavilion-Processor-15-6-inch-15-dk1509TX/dp/B08ZN7GBQ5/ref=sr_1_97?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-97
"(Renewed) HP Pavilion Notebook 15-bc407TX 2018 15.6-inch Laptop (Intel Core i5-8300H, 8GB, 1TB, 128GB SSDWindows 10, 4 GB GDDR5 Dedicated Graphics), Shadow Black",,,,https://www.amazon.in/REFURBISHED-HP-Pavilion-Notebook-15-bc407TX/dp/B07J2L71CM/ref=sr_1_99?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-99
"HP 250 G8 Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10) 250 G8 Intel Core i5 Business Laptop (15.6 inch, Black Grey, 1.78 kg)",,,,https://www.amazon.in/HP-250-G8-Core-i5/dp/B092QWM5ZJ/ref=sr_1_100?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-100
"HP 2019 Newest HP 15 15.6"" Micro-Edge Touchscreen HD Business Laptop (Intel Quad-Core i7-8550U, 16GB DDR4 Memory, 512GB NVMe M.2 SSD) DVD, HDMI, Windows 10",,,,https://www.amazon.in/HP-15-Micro-Edge-Touchscreen-Quad-Core/dp/B081Q825C1/ref=sr_1_101?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-101
"HP 15 10th Gen Intel Core i3 15.6-inch FHD Alexa Built-in Laptop (i3-10110U/4GB/1TB HDD/Win 10/MX130 2GB Graphics/ MS Office/Jet Black/1.74kg), 15s-du2060TX and Bag Combo",,,,https://www.amazon.in/HP-15-6-inch-i3-10110U-Graphics-15s-du2060TX/dp/B08LBHQCFD/ref=sr_1_102?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-102
"HP OMEN 15.6-inch (39.62 cms) FHD Gaming Laptop (Ryzen 5-4600H/8GB/512GB SSD/Windows 10/NVIDIA GTX 1660ti 6GB/Shadow Black/2.36 kg), 15-en0002AX",,,,https://www.amazon.in/HP-15-6-inch-5-4600H-Windows-15-en0002AX/dp/B08CGGRHLH/ref=sr_1_103?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-103
"HP 15 db1069AU 15.6-inch Laptop (3rd Gen Ryzen 3 3200U/4GB/1TB HDD/Windows 10/MS Office/Radeon Vega 3 Graphics), Jet Black and Bag Combo",,,,https://www.amazon.in/HP-db1069AU-15-6-inch-Windows-Graphics/dp/B08LBK4D7N/ref=sr_1_104?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-104
"(Renewed) HP Pavilion Core I5 8th Gen 15.6-Inch FHD Laptop (8GB/1TB HDD/Win 10/2 GB Mx130 Ddr5 Graphics/Ms Office/Mineral Silver/2.04 Kg), 15-Cs1000tx",,,,https://www.amazon.in/HP-Pavilion-15-6-Inch-Graphics-15-Cs1000tx/dp/B08S43K2BT/ref=sr_1_105?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-105
"HP Pavilion x360 Touchscreen 2-in-1 FHD 14"" (35.56cms) Laptop (10th Gen Core i7-10510U/8GB/512GB SSD/Windows 10 Home/MS Office/Mineral Silver/1.58 kg), 14-dh1180tu",,,,https://www.amazon.in/HP-Pavilion-Touchscreen-i7-10510U-14-dh1180tu/dp/B08GD8LQTY/ref=sr_1_106?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-106
"(Renewed) HP ProBook 430 G3 Laptop (Core i5 6th Gen/8GB/500GB/WEBCAM/13.3""/DOS)",,,,https://www.amazon.in/Renewed-HP-ProBook-Laptop-WEBCAM/dp/B08DYH95T4/ref=sr_1_107?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-107
"HP Laptop 15s-dr0002TU in-Core i5-8265U 8th Gen/8GB RAM/1TB HDD + 256GB SSD/Windows 10 Home/ Integrated Graphics), Natural Silver,15.6-inch",,,,https://www.amazon.in/HP-15s-dr0002TU-i5-8265U-Integrated-15-6-inch/dp/B07TV8S14L/ref=sr_1_108?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-108
"(Renewed) HP EliteBook 840 G3 14.5-inch Laptop (Core i5 6th Gen/4GB RAM(Upgradable to 32)/128GB SSD/Windows 10 Pro/MS Office 2019/More than 4 GB Intel HD Integrated Graphics, Backlit Keyboard), Silver",,,,https://www.amazon.in/HP-EliteBook-840-Upgradable-Integrated/dp/B091N5LP2Z/ref=sr_1_109?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-109
(Renewed) HP 840g2 EliteBook Laptop ( Intel Core i5 - 5300u /8 GB/240 GB SSD/Windows 10 Pro/Black /14 Inch Screen),,,,https://www.amazon.in/Renewed-HP-840g2-EliteBook-Laptop/dp/B091YQR5DW/ref=sr_1_110?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-110
(Renewed) HP EliteBook 820 G2 Laptop (CORE I5 5TH GEN/4GB/500GB/WEBCAM/12.5''/Windows 10 Pro),,,,https://www.amazon.in/Renewed-HP-EliteBook-820-Windows/dp/B08ZJG28TY/ref=sr_1_111?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-111
"HP 2019 Newest HP Premium 14 Inch Laptop (Intel Core i3-7100U, Dual Cores, 8GB DDR4 RAM, 128GB SSD, WiFi, Bluetooth, HDMI, Windows 10 Home) (Ash Silver)",,,,https://www.amazon.in/HP-Premium-14-i3-7100U-Bluetooth/dp/B07VN8YG6Q/ref=sr_1_112?dchild=1&keywords=HP+Laptops&qid=1620033804&sr=8-112
"HP - Pavilion x360 2-in-1 11.6"" Touch-Screen Laptop",,,,https://www.amazon.in/HP-Pavilion-2-1-Touch-Screen/dp/B07QRZJRKK/ref=sr_1_113?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-113
"HP 2019 Newest HP 17 17.3"" HD+ (1600x900) Premium Laptop",,,,https://www.amazon.in/HP-Newest-1600x900-Premium-Laptop/dp/B07KTLGQ4R/ref=sr_1_114?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-114
"HP OMEN 10th Gen Intel Core i7 Processor 15.6-inch FHD Gaming Laptop (i7-10750H/8GB/1TB SSD/Windows 10/NVIDIA GTX 1650ti 4GB/Shadow Black/2.36 kg), 15-ek0018TX",,,,https://www.amazon.in/HP-Processor-15-6-inch-i7-10750H-15-ek0018TX/dp/B08CG9JJ1S/ref=sr_1_115?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-115
"HP 15 10th Gen Intel Core i5 15.6-inch FHD Laptop (i5-10210U/8GB/1TB/Win 10/NVIDIA MX110 2GB Graphics /MS Office/1.74kg), 15s-du1079tx",,,,https://www.amazon.in/HP-15-6-inch-i5-10210U-Graphics-15s-du1079tx/dp/B08HJZNW82/ref=sr_1_116?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-116
(Renewed) HP EliteBook 840 G1 Laptop (CORE I5 4TH GEN/4GB/500GB/WEBCAM/14'' NO TOUCH/Win 10 Pro),,,,https://www.amazon.in/Renewed-HP-EliteBook-840-G1/dp/B08XWHN1ZV/ref=sr_1_117?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-117
"HP Pavilion Gaming 10th Gen Intel Core i5 Processor 16.1"" (40.9 cms) FHD Gaming Laptop (8GB/1TB HDD + 256GB SSD/Windows 10/MS Office/NVIDIA GTX 1650 4GB/Shadow Black), 16-a0022TX",,,,https://www.amazon.in/HP-Pavilion-Processor-16-1-inch-16-a0022TX/dp/B08CGJ5K3V/ref=sr_1_118?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-118
"HP Envy x360 13-ay0078AU 13.3-inch Laptop (3rd Gen Ryzen5 4500U/8GB/512GB SSD/Windows 10 Pro/Integrated Graphics), Night Fall Black",,,,https://www.amazon.in/HP-13-ay0078AU-13-3-inch-Integrated-Graphics/dp/B08D5CHBJW/ref=sr_1_119?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-119
"HP Envy 15-ep0123TX 15.6"" (39.62cms) Laptop (10th Gen i7-10750H/16GB/1TB SSD/Windows 10 Home/NVIDIA 1660Ti 6 GB Graphics), Natural Silver",,,,https://www.amazon.in/HP-15-ep0123TX-15-6-inch-i7-10750H-Graphics/dp/B08D5CBQDZ/ref=sr_1_120?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-120
"HP Pavilion 2-in-1 15.6"" HD Touchscreen Laptop Intel i5-8265U 8GB RAM 512GB SSD Bluetooth Windows 10",,,,https://www.amazon.in/HP-Pavilion-Touchscreen-i5-8265U-Bluetooth/dp/B081K6MCL3/ref=sr_1_121?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-121
(Renewed) HP 840g2 EliteBook Laptop ( Intel Core i5 - 5300u /16 GB/320 GB HDD/Windows 10 Pro/Black /14 Inch Screen),,,,https://www.amazon.in/Renewed-HP-840g2-EliteBook-Laptop/dp/B091YNPD3Y/ref=sr_1_122?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-122
"(Renewed) HP Elitebook 850 G1 15.6-inch Laptop (4th Gen Core i5/8GB/240 GB SSD/Windows 10/Integrated Graphics), Black",,,,https://www.amazon.in/HP-Elitebook-850-G1-Integrated/dp/B07LC6GC99/ref=sr_1_123?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-123
"(Renewed) HP Elitebook 820 G3 12.5-inch Laptop (6th Gen Intel Core i5/8GB/240GB SSD/Windows 10/Integrated Graphics), Silver",,,,https://www.amazon.in/HP-Elitebook-820-G3-Integrated/dp/B07PNNZ14G/ref=sr_1_124?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-124
(Renewed) HP ProBook 430 G3 13.3 inch Laptop (Core I5 6th Gen/8 GB RAM/512 GB SSD/Windows 10 Pro/MS Office/HD Display/Integrated Graphics),,,,https://www.amazon.in/Renewed-HP-430-Integrated-Graphics/dp/B08LNWGS8V/ref=sr_1_125?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-125
"HP Elitebook X360 830 G6 13.3-inch Laptop (8th Gen Core i7-8550U/8GB/512GB SSD/Windows 10 Pro/Intel UHD 620 Graphics), Silver",,,,https://www.amazon.in/HP-Elitebook-830-G6-13-3-inch/dp/B088266T5T/ref=sr_1_126?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-126
HP 240 G8 (3D0J1PA) CORE I3-1005G1/4GB RAM/1TB HDD/DOS/NO ODD/14”/1 Year ONSITE,,,,https://www.amazon.in/HP-240-G8-3D0J1PA-I3-1005G1/dp/B08ZXR8ZRP/ref=sr_1_127?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-127
"HP Chromebook 11-inch Laptop - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD IPS Touchscreen - with Chrome OS - (11a-na0040nr, 2020 Model, Ash Gray)",,,,https://www.amazon.in/HP-Chromebook-11-inch-Laptop-11a-na0040nr/dp/B08HHGNFCX/ref=sr_1_128?dchild=1&keywords=HP+Laptops&qid=1620033807&sr=8-128
"HP Chromebook 14a-na0003TU 14"" (35.56cms) Thin&Light Touchscreen Laptop (Intel N4020/4GB/64GB SSD+256GB/Chrome OS/1.46 kgs Light), Mineral SilverMicrosoft 365 Personal-One Year Subscription Included",,,,https://www.amazon.in/14a-na0003TU-Touchscreen-SilverMicrosoft-Personal-One-Subscription/dp/B08XCLP9WX/ref=sr_1_129?dchild=1&keywords=HP+Laptops&qid=1620033811&sr=8-129
"(Renewed) HP Probook 6570b-i5-4 GB-500 GB 15.6-inch Laptop (3rd Gen Core i5/4GB/500GB/Windows 7/Integrated Graphics), Copper",,,,https://www.amazon.in/HP-6570b-i5-4-GB-500-GB-Integrated/dp/B07PP9TD3K/ref=sr_1_130?dchild=1&keywords=HP+Laptops&qid=1620033811&sr=8-130
(Renewed) HP Pavilion x360 Convertible 14 inch FHD Slim Laptop with Pen (8th Gen Intel Core i3-8130U/256GB SSD/4GB RAM/Windows 10 Home/Microsoft Office Home and Student 2016 Pale Gold,,,,https://www.amazon.in/REFURBISHED-HP-Convertible-14-cd0078TU-Integrated/dp/B07J2KX44D/ref=sr_1_131?dchild=1&keywords=HP+Laptops&qid=1620033811&sr=8-131
"HP 250 G8 Notebook PC (Intel Core I5-1035G1/ 10th-Gen/ 8 GB RAM/ 1TB HDD/ Windows 10 Home SL/ NO DVD/ 15.6 Inch), 3D3U2PA",,,,https://www.amazon.in/HP-250-G8-Notebook-3D3U2PA/dp/B08XS23FPR/ref=sr_1_132?dchild=1&keywords=HP+Laptops&qid=1620033811&sr=8-132
"(Renewed) HP Pavilion 13-an0046tu 2018 13.3-inch Laptop (Core i5-8265U/8GB/256GB/Windows 10 Home/Integrated Graphics), Mineral Silver",,,,https://www.amazon.in/HP-Pavilion-13-an0046tu-13-3-inch-Integrated/dp/B08HQYXCLD/ref=sr_1_133?dchild=1&keywords=HP+Laptops&qid=1620033811&sr=8-133
"HP 2020 Chromebook x360 Laptop Computer 8th Gen Intel Core i3-8130U up to 3.4GHz (Beat i5-7200U) 8GB DDR4 RAM 64GB eMMC 14"" FHD 2-in-1 Touchscreen 802.11ac WiFi Bluetooth 4.2 Type-C Chrome OS",,,,https://www.amazon.in/HP-Chromebook-x360-Touchscreen-Bluetooth/dp/B081PZL2CJ/ref=sr_1_136?dchild=1&keywords=HP+Laptops&qid=1620033811&sr=8-136
"HP Spectre Folio 13-ak1004TU 13.3-inch Laptop (10th Gen i7-10510Y/16GB/512GB SSD/Windows 10 Pro/Integrated Graphics), Cognac Brown",,,,https://www.amazon.in/HP-13-ak1004TU-13-3-inch-i7-10510Y-Integrated/dp/B08D5CHTY3/ref=sr_1_137?dchild=1&keywords=HP+Laptops&qid=1620033811&sr=8-137
"HP Chromebook 11-inch Laptop - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS - (11a-na0010nr, 2020 Model)",,,,https://www.amazon.in/HP-Chromebook-11-inch-Laptop-11a-na0010nr/dp/B08HJT1BKQ/ref=sr_1_138?dchild=1&keywords=HP+Laptops&qid=1620033811&sr=8-138
"HP Spectre x360 2-in-1 15.6"" 4K UHD Touch-Screen Laptop - Intel i7-8550U, 16GB DDR4, 512GB PCI-e SSD, NVIDIA 2GB GDDR5 MX150, Thunderbolt-Bang & Olufsen Audio, HP Stylus, Dark Ash Silver",,,,https://www.amazon.in/HP-Spectre-x360-Touch-Screen-Laptop/dp/B07BPP2WKY/ref=sr_1_139?dchild=1&keywords=HP+Laptops&qid=1620033811&sr=8-139
